fio version 2 iolog
/mnt/ms111/group2/ssd/test_file write 11071488 4096
/mnt/ms111/group2/ssd/test_file write 11075584 4096
/mnt/ms111/group2/ssd/test_file write 11079680 4096
/mnt/ms111/group2/ssd/test_file write 11083776 4096
/mnt/ms111/group2/ssd/test_file write 11087872 4096
/mnt/ms111/group2/ssd/test_file write 11091968 4096
/mnt/ms111/group2/ssd/test_file write 11096064 4096
/mnt/ms111/group2/ssd/test_file write 11100160 4096
/mnt/ms111/group2/ssd/test_file write 11104256 4096
/mnt/ms111/group2/ssd/test_file write 11108352 4096
/mnt/ms111/group2/ssd/test_file write 11112448 4096
/mnt/ms111/group2/ssd/test_file write 11116544 4096
/mnt/ms111/group2/ssd/test_file write 11120640 4096
/mnt/ms111/group2/ssd/test_file write 11124736 4096
/mnt/ms111/group2/ssd/test_file write 11128832 4096
/mnt/ms111/group2/ssd/test_file write 11132928 4096
/mnt/ms111/group2/ssd/test_file write 11137024 4096
/mnt/ms111/group2/ssd/test_file write 11141120 4096
/mnt/ms111/group2/ssd/test_file write 11145216 4096
/mnt/ms111/group2/ssd/test_file write 11149312 4096
/mnt/ms111/group2/ssd/test_file write 11153408 4096
/mnt/ms111/group2/ssd/test_file write 11157504 4096
/mnt/ms111/group2/ssd/test_file write 11161600 4096
/mnt/ms111/group2/ssd/test_file write 11165696 4096
/mnt/ms111/group2/ssd/test_file write 11169792 4096
/mnt/ms111/group2/ssd/test_file write 11173888 4096
/mnt/ms111/group2/ssd/test_file write 11177984 4096
/mnt/ms111/group2/ssd/test_file write 11182080 4096
/mnt/ms111/group2/ssd/test_file write 11186176 4096
/mnt/ms111/group2/ssd/test_file write 11190272 4096
/mnt/ms111/group2/ssd/test_file write 11194368 4096
/mnt/ms111/group2/ssd/test_file write 11198464 4096
/mnt/ms111/group2/ssd/test_file write 11202560 4096
/mnt/ms111/group2/ssd/test_file write 11206656 4096
/mnt/ms111/group2/ssd/test_file write 11210752 4096
/mnt/ms111/group2/ssd/test_file write 11214848 4096
/mnt/ms111/group2/ssd/test_file write 11218944 4096
/mnt/ms111/group2/ssd/test_file write 11223040 4096
/mnt/ms111/group2/ssd/test_file write 11227136 4096
/mnt/ms111/group2/ssd/test_file write 11231232 4096
/mnt/ms111/group2/ssd/test_file write 11235328 4096
/mnt/ms111/group2/ssd/test_file write 11239424 4096
/mnt/ms111/group2/ssd/test_file write 11243520 4096
/mnt/ms111/group2/ssd/test_file write 11247616 4096
/mnt/ms111/group2/ssd/test_file write 11251712 4096
/mnt/ms111/group2/ssd/test_file write 11255808 4096
/mnt/ms111/group2/ssd/test_file write 11259904 4096
/mnt/ms111/group2/ssd/test_file write 11264000 4096
/mnt/ms111/group2/ssd/test_file write 11268096 4096
/mnt/ms111/group2/ssd/test_file write 11272192 4096
/mnt/ms111/group2/ssd/test_file write 11276288 4096
/mnt/ms111/group2/ssd/test_file write 11280384 4096
/mnt/ms111/group2/ssd/test_file write 11284480 4096
/mnt/ms111/group2/ssd/test_file write 11288576 4096
/mnt/ms111/group2/ssd/test_file write 11292672 4096
/mnt/ms111/group2/ssd/test_file write 11296768 4096
/mnt/ms111/group2/ssd/test_file write 11300864 4096
/mnt/ms111/group2/ssd/test_file write 11304960 4096
/mnt/ms111/group2/ssd/test_file write 11309056 4096
/mnt/ms111/group2/ssd/test_file write 11313152 4096
/mnt/ms111/group2/ssd/test_file write 11317248 4096
/mnt/ms111/group2/ssd/test_file write 11321344 4096
/mnt/ms111/group2/ssd/test_file write 11325440 4096
/mnt/ms111/group2/ssd/test_file write 11329536 4096
/mnt/ms111/group2/ssd/test_file write 11333632 4096
/mnt/ms111/group2/ssd/test_file write 11337728 4096
/mnt/ms111/group2/ssd/test_file write 11341824 4096
/mnt/ms111/group2/ssd/test_file write 11345920 4096
/mnt/ms111/group2/ssd/test_file write 11350016 4096
/mnt/ms111/group2/ssd/test_file write 11354112 4096
/mnt/ms111/group2/ssd/test_file write 11358208 4096
/mnt/ms111/group2/ssd/test_file write 11362304 4096
/mnt/ms111/group2/ssd/test_file write 11366400 4096
/mnt/ms111/group2/ssd/test_file write 11370496 4096
/mnt/ms111/group2/ssd/test_file write 11374592 4096
/mnt/ms111/group2/ssd/test_file write 11378688 4096
/mnt/ms111/group2/ssd/test_file write 11382784 4096
/mnt/ms111/group2/ssd/test_file write 11386880 4096
/mnt/ms111/group2/ssd/test_file write 11390976 4096
/mnt/ms111/group2/ssd/test_file write 11395072 4096
/mnt/ms111/group2/ssd/test_file write 11399168 4096
/mnt/ms111/group2/ssd/test_file write 11403264 4096
/mnt/ms111/group2/ssd/test_file write 11407360 4096
/mnt/ms111/group2/ssd/test_file write 11411456 4096
/mnt/ms111/group2/ssd/test_file write 11415552 4096
/mnt/ms111/group2/ssd/test_file write 11419648 4096
/mnt/ms111/group2/ssd/test_file write 11423744 4096
/mnt/ms111/group2/ssd/test_file write 11427840 4096
/mnt/ms111/group2/ssd/test_file write 11431936 4096
/mnt/ms111/group2/ssd/test_file write 11436032 4096
/mnt/ms111/group2/ssd/test_file write 11440128 4096
/mnt/ms111/group2/ssd/test_file write 11444224 4096
/mnt/ms111/group2/ssd/test_file write 11448320 4096
/mnt/ms111/group2/ssd/test_file write 11452416 4096
/mnt/ms111/group2/ssd/test_file write 11456512 4096
/mnt/ms111/group2/ssd/test_file write 11460608 4096
/mnt/ms111/group2/ssd/test_file write 11464704 4096
/mnt/ms111/group2/ssd/test_file write 11468800 4096
/mnt/ms111/group2/ssd/test_file write 11472896 4096
/mnt/ms111/group2/ssd/test_file write 11476992 4096
/mnt/ms111/group2/ssd/test_file write 11481088 4096
/mnt/ms111/group2/ssd/test_file write 11485184 4096
/mnt/ms111/group2/ssd/test_file write 11489280 4096
/mnt/ms111/group2/ssd/test_file write 11493376 4096
/mnt/ms111/group2/ssd/test_file write 11497472 4096
/mnt/ms111/group2/ssd/test_file write 11501568 4096
/mnt/ms111/group2/ssd/test_file write 11505664 4096
/mnt/ms111/group2/ssd/test_file write 11509760 4096
/mnt/ms111/group2/ssd/test_file write 11513856 4096
/mnt/ms111/group2/ssd/test_file write 11517952 4096
/mnt/ms111/group2/ssd/test_file write 11522048 4096
/mnt/ms111/group2/ssd/test_file write 11526144 4096
/mnt/ms111/group2/ssd/test_file write 11530240 4096
/mnt/ms111/group2/ssd/test_file write 11534336 4096
/mnt/ms111/group2/ssd/test_file write 11538432 4096
/mnt/ms111/group2/ssd/test_file write 11542528 4096
/mnt/ms111/group2/ssd/test_file write 11546624 4096
/mnt/ms111/group2/ssd/test_file write 11550720 4096
/mnt/ms111/group2/ssd/test_file write 11554816 4096
/mnt/ms111/group2/ssd/test_file write 11558912 4096
/mnt/ms111/group2/ssd/test_file write 11563008 4096
/mnt/ms111/group2/ssd/test_file write 11567104 4096
/mnt/ms111/group2/ssd/test_file write 11571200 4096
/mnt/ms111/group2/ssd/test_file write 11575296 4096
/mnt/ms111/group2/ssd/test_file write 11579392 4096
/mnt/ms111/group2/ssd/test_file write 11583488 4096
/mnt/ms111/group2/ssd/test_file write 11587584 4096
/mnt/ms111/group2/ssd/test_file write 11591680 4096
/mnt/ms111/group2/ssd/test_file write 11595776 4096
/mnt/ms111/group2/ssd/test_file write 11599872 4096
/mnt/ms111/group2/ssd/test_file write 11603968 4096
/mnt/ms111/group2/ssd/test_file write 11608064 4096
/mnt/ms111/group2/ssd/test_file write 11612160 4096
/mnt/ms111/group2/ssd/test_file write 11616256 4096
/mnt/ms111/group2/ssd/test_file write 11620352 4096
/mnt/ms111/group2/ssd/test_file write 11624448 4096
/mnt/ms111/group2/ssd/test_file write 11628544 4096
/mnt/ms111/group2/ssd/test_file write 11632640 4096
/mnt/ms111/group2/ssd/test_file write 11636736 4096
/mnt/ms111/group2/ssd/test_file write 11640832 4096
/mnt/ms111/group2/ssd/test_file write 11644928 4096
/mnt/ms111/group2/ssd/test_file write 11649024 4096
/mnt/ms111/group2/ssd/test_file write 11653120 4096
/mnt/ms111/group2/ssd/test_file write 11657216 4096
/mnt/ms111/group2/ssd/test_file write 11661312 4096
/mnt/ms111/group2/ssd/test_file write 11665408 4096
/mnt/ms111/group2/ssd/test_file write 11669504 4096
/mnt/ms111/group2/ssd/test_file write 11673600 4096
/mnt/ms111/group2/ssd/test_file write 11677696 4096
/mnt/ms111/group2/ssd/test_file write 11681792 4096
/mnt/ms111/group2/ssd/test_file write 11685888 4096
/mnt/ms111/group2/ssd/test_file write 11689984 4096
/mnt/ms111/group2/ssd/test_file write 11694080 4096
/mnt/ms111/group2/ssd/test_file write 11698176 4096
/mnt/ms111/group2/ssd/test_file write 11702272 4096
/mnt/ms111/group2/ssd/test_file write 11706368 4096
/mnt/ms111/group2/ssd/test_file write 11710464 4096
/mnt/ms111/group2/ssd/test_file write 11714560 4096
/mnt/ms111/group2/ssd/test_file write 11718656 4096
/mnt/ms111/group2/ssd/test_file write 11722752 4096
/mnt/ms111/group2/ssd/test_file write 11726848 4096
/mnt/ms111/group2/ssd/test_file write 11730944 4096
/mnt/ms111/group2/ssd/test_file write 11735040 4096
/mnt/ms111/group2/ssd/test_file write 11739136 4096
/mnt/ms111/group2/ssd/test_file write 11743232 4096
/mnt/ms111/group2/ssd/test_file write 11747328 4096
/mnt/ms111/group2/ssd/test_file write 11751424 4096
/mnt/ms111/group2/ssd/test_file write 11755520 4096
/mnt/ms111/group2/ssd/test_file write 11759616 4096
/mnt/ms111/group2/ssd/test_file write 11763712 4096
/mnt/ms111/group2/ssd/test_file write 11767808 4096
/mnt/ms111/group2/ssd/test_file write 11771904 4096
/mnt/ms111/group2/ssd/test_file write 11776000 4096
/mnt/ms111/group2/ssd/test_file write 11780096 4096
/mnt/ms111/group2/ssd/test_file write 11784192 4096
/mnt/ms111/group2/ssd/test_file write 11788288 4096
/mnt/ms111/group2/ssd/test_file write 11792384 4096
/mnt/ms111/group2/ssd/test_file write 11796480 4096
/mnt/ms111/group2/ssd/test_file write 11800576 4096
/mnt/ms111/group2/ssd/test_file write 11804672 4096
/mnt/ms111/group2/ssd/test_file write 11808768 4096
/mnt/ms111/group2/ssd/test_file write 11812864 4096
/mnt/ms111/group2/ssd/test_file write 11816960 4096
/mnt/ms111/group2/ssd/test_file write 11821056 4096
/mnt/ms111/group2/ssd/test_file write 11825152 4096
/mnt/ms111/group2/ssd/test_file write 11829248 4096
/mnt/ms111/group2/ssd/test_file write 11833344 4096
/mnt/ms111/group2/ssd/test_file write 11837440 4096
/mnt/ms111/group2/ssd/test_file write 11841536 4096
/mnt/ms111/group2/ssd/test_file write 11845632 4096
/mnt/ms111/group2/ssd/test_file write 11849728 4096
/mnt/ms111/group2/ssd/test_file write 11853824 4096
/mnt/ms111/group2/ssd/test_file write 11857920 4096
/mnt/ms111/group2/ssd/test_file write 11862016 4096
/mnt/ms111/group2/ssd/test_file write 11866112 4096
/mnt/ms111/group2/ssd/test_file write 11870208 4096
/mnt/ms111/group2/ssd/test_file write 11874304 4096
/mnt/ms111/group2/ssd/test_file write 11878400 4096
/mnt/ms111/group2/ssd/test_file write 11882496 4096
/mnt/ms111/group2/ssd/test_file write 11886592 4096
/mnt/ms111/group2/ssd/test_file write 11890688 4096
/mnt/ms111/group2/ssd/test_file write 11894784 4096
/mnt/ms111/group2/ssd/test_file write 11898880 4096
/mnt/ms111/group2/ssd/test_file write 11902976 4096
/mnt/ms111/group2/ssd/test_file write 11907072 4096
/mnt/ms111/group2/ssd/test_file write 11911168 4096
/mnt/ms111/group2/ssd/test_file write 11915264 4096
/mnt/ms111/group2/ssd/test_file write 11919360 4096
/mnt/ms111/group2/ssd/test_file write 11923456 4096
/mnt/ms111/group2/ssd/test_file write 11927552 4096
/mnt/ms111/group2/ssd/test_file write 11931648 4096
/mnt/ms111/group2/ssd/test_file write 11935744 4096
/mnt/ms111/group2/ssd/test_file write 11939840 4096
/mnt/ms111/group2/ssd/test_file write 11943936 4096
/mnt/ms111/group2/ssd/test_file write 11948032 4096
/mnt/ms111/group2/ssd/test_file write 11952128 4096
/mnt/ms111/group2/ssd/test_file write 11956224 4096
/mnt/ms111/group2/ssd/test_file write 11960320 4096
/mnt/ms111/group2/ssd/test_file write 11964416 4096
/mnt/ms111/group2/ssd/test_file write 11968512 4096
/mnt/ms111/group2/ssd/test_file write 11972608 4096
/mnt/ms111/group2/ssd/test_file write 11976704 4096
/mnt/ms111/group2/ssd/test_file write 11980800 4096
/mnt/ms111/group2/ssd/test_file write 11984896 4096
/mnt/ms111/group2/ssd/test_file write 11988992 4096
/mnt/ms111/group2/ssd/test_file write 11993088 4096
/mnt/ms111/group2/ssd/test_file write 11997184 4096
/mnt/ms111/group2/ssd/test_file write 12001280 4096
/mnt/ms111/group2/ssd/test_file write 12005376 4096
/mnt/ms111/group2/ssd/test_file write 12009472 4096
/mnt/ms111/group2/ssd/test_file write 12013568 4096
/mnt/ms111/group2/ssd/test_file write 12017664 4096
/mnt/ms111/group2/ssd/test_file write 12021760 4096
/mnt/ms111/group2/ssd/test_file write 12025856 4096
/mnt/ms111/group2/ssd/test_file write 12029952 4096
/mnt/ms111/group2/ssd/test_file write 12034048 4096
/mnt/ms111/group2/ssd/test_file write 12038144 4096
/mnt/ms111/group2/ssd/test_file write 12042240 4096
/mnt/ms111/group2/ssd/test_file write 12046336 4096
/mnt/ms111/group2/ssd/test_file write 12050432 4096
/mnt/ms111/group2/ssd/test_file write 12054528 4096
/mnt/ms111/group2/ssd/test_file write 12058624 4096
/mnt/ms111/group2/ssd/test_file write 12062720 4096
/mnt/ms111/group2/ssd/test_file write 12066816 4096
/mnt/ms111/group2/ssd/test_file write 12070912 4096
/mnt/ms111/group2/ssd/test_file write 12075008 4096
/mnt/ms111/group2/ssd/test_file write 12079104 4096
/mnt/ms111/group2/ssd/test_file write 12083200 4096
/mnt/ms111/group2/ssd/test_file write 12087296 4096
/mnt/ms111/group2/ssd/test_file write 12091392 4096
/mnt/ms111/group2/ssd/test_file write 12095488 4096
/mnt/ms111/group2/ssd/test_file write 12099584 4096
/mnt/ms111/group2/ssd/test_file write 12103680 4096
/mnt/ms111/group2/ssd/test_file write 12107776 4096
/mnt/ms111/group2/ssd/test_file write 12111872 4096
/mnt/ms111/group2/ssd/test_file write 12115968 4096
/mnt/ms111/group2/ssd/test_file write 12120064 4096
/mnt/ms111/group2/ssd/test_file write 12124160 4096
/mnt/ms111/group2/ssd/test_file write 12128256 4096
/mnt/ms111/group2/ssd/test_file write 12132352 4096
/mnt/ms111/group2/ssd/test_file write 12136448 4096
/mnt/ms111/group2/ssd/test_file write 12140544 4096
/mnt/ms111/group2/ssd/test_file write 12144640 4096
/mnt/ms111/group2/ssd/test_file write 12148736 4096
/mnt/ms111/group2/ssd/test_file write 12152832 4096
/mnt/ms111/group2/ssd/test_file write 12156928 4096
/mnt/ms111/group2/ssd/test_file write 12161024 4096
/mnt/ms111/group2/ssd/test_file write 12165120 4096
/mnt/ms111/group2/ssd/test_file write 12169216 4096
/mnt/ms111/group2/ssd/test_file write 12173312 4096
/mnt/ms111/group2/ssd/test_file write 12177408 4096
/mnt/ms111/group2/ssd/test_file write 12181504 4096
/mnt/ms111/group2/ssd/test_file write 12185600 4096
/mnt/ms111/group2/ssd/test_file write 12189696 4096
/mnt/ms111/group2/ssd/test_file write 12193792 4096
/mnt/ms111/group2/ssd/test_file write 12197888 4096
/mnt/ms111/group2/ssd/test_file write 12201984 4096
/mnt/ms111/group2/ssd/test_file write 12206080 4096
/mnt/ms111/group2/ssd/test_file write 12210176 4096
/mnt/ms111/group2/ssd/test_file write 12214272 4096
/mnt/ms111/group2/ssd/test_file write 12218368 4096
/mnt/ms111/group2/ssd/test_file write 12222464 4096
/mnt/ms111/group2/ssd/test_file write 12226560 4096
/mnt/ms111/group2/ssd/test_file write 12230656 4096
/mnt/ms111/group2/ssd/test_file write 12234752 4096
/mnt/ms111/group2/ssd/test_file write 12238848 4096
/mnt/ms111/group2/ssd/test_file write 12242944 4096
/mnt/ms111/group2/ssd/test_file write 12247040 4096
/mnt/ms111/group2/ssd/test_file write 12251136 4096
/mnt/ms111/group2/ssd/test_file write 12255232 4096
/mnt/ms111/group2/ssd/test_file write 12259328 4096
/mnt/ms111/group2/ssd/test_file write 12263424 4096
/mnt/ms111/group2/ssd/test_file write 12267520 4096
/mnt/ms111/group2/ssd/test_file write 12271616 4096
/mnt/ms111/group2/ssd/test_file write 12275712 4096
/mnt/ms111/group2/ssd/test_file write 12279808 4096
/mnt/ms111/group2/ssd/test_file write 12283904 4096
/mnt/ms111/group2/ssd/test_file write 12288000 4096
/mnt/ms111/group2/ssd/test_file write 12292096 4096
/mnt/ms111/group2/ssd/test_file write 12296192 4096
/mnt/ms111/group2/ssd/test_file write 12300288 4096
/mnt/ms111/group2/ssd/test_file write 12304384 4096
/mnt/ms111/group2/ssd/test_file write 12308480 4096
/mnt/ms111/group2/ssd/test_file write 12312576 4096
/mnt/ms111/group2/ssd/test_file write 12316672 4096
/mnt/ms111/group2/ssd/test_file write 12320768 4096
/mnt/ms111/group2/ssd/test_file write 12324864 4096
/mnt/ms111/group2/ssd/test_file write 12328960 4096
/mnt/ms111/group2/ssd/test_file write 12333056 4096
/mnt/ms111/group2/ssd/test_file write 12337152 4096
/mnt/ms111/group2/ssd/test_file write 12341248 4096
/mnt/ms111/group2/ssd/test_file write 12345344 4096
/mnt/ms111/group2/ssd/test_file write 12349440 4096
/mnt/ms111/group2/ssd/test_file write 12353536 4096
/mnt/ms111/group2/ssd/test_file write 12357632 4096
/mnt/ms111/group2/ssd/test_file write 12361728 4096
/mnt/ms111/group2/ssd/test_file write 12365824 4096
/mnt/ms111/group2/ssd/test_file write 12369920 4096
/mnt/ms111/group2/ssd/test_file write 12374016 4096
/mnt/ms111/group2/ssd/test_file write 12378112 4096
/mnt/ms111/group2/ssd/test_file write 12382208 4096
/mnt/ms111/group2/ssd/test_file write 12386304 4096
/mnt/ms111/group2/ssd/test_file write 12390400 4096
/mnt/ms111/group2/ssd/test_file write 12394496 4096
/mnt/ms111/group2/ssd/test_file write 12398592 4096
/mnt/ms111/group2/ssd/test_file write 12402688 4096
/mnt/ms111/group2/ssd/test_file write 12406784 4096
/mnt/ms111/group2/ssd/test_file write 12410880 4096
/mnt/ms111/group2/ssd/test_file write 12414976 4096
/mnt/ms111/group2/ssd/test_file write 12419072 4096
/mnt/ms111/group2/ssd/test_file write 12423168 4096
/mnt/ms111/group2/ssd/test_file write 12427264 4096
/mnt/ms111/group2/ssd/test_file write 12431360 4096
/mnt/ms111/group2/ssd/test_file write 12435456 4096
/mnt/ms111/group2/ssd/test_file write 12439552 4096
/mnt/ms111/group2/ssd/test_file write 12443648 4096
/mnt/ms111/group2/ssd/test_file write 12447744 4096
/mnt/ms111/group2/ssd/test_file write 12451840 4096
/mnt/ms111/group2/ssd/test_file write 12455936 4096
/mnt/ms111/group2/ssd/test_file write 12460032 4096
/mnt/ms111/group2/ssd/test_file write 12464128 4096
/mnt/ms111/group2/ssd/test_file write 12468224 4096
/mnt/ms111/group2/ssd/test_file write 12472320 4096
/mnt/ms111/group2/ssd/test_file write 12476416 4096
/mnt/ms111/group2/ssd/test_file write 12480512 4096
/mnt/ms111/group2/ssd/test_file write 12484608 4096
/mnt/ms111/group2/ssd/test_file write 12488704 4096
/mnt/ms111/group2/ssd/test_file write 12492800 4096
/mnt/ms111/group2/ssd/test_file write 12496896 4096
/mnt/ms111/group2/ssd/test_file write 12500992 4096
/mnt/ms111/group2/ssd/test_file write 12505088 4096
/mnt/ms111/group2/ssd/test_file write 12509184 4096
/mnt/ms111/group2/ssd/test_file write 12513280 4096
/mnt/ms111/group2/ssd/test_file write 12517376 4096
/mnt/ms111/group2/ssd/test_file write 12521472 4096
/mnt/ms111/group2/ssd/test_file write 12525568 4096
/mnt/ms111/group2/ssd/test_file write 12529664 4096
/mnt/ms111/group2/ssd/test_file write 12533760 4096
/mnt/ms111/group2/ssd/test_file write 12537856 4096
/mnt/ms111/group2/ssd/test_file write 12541952 4096
/mnt/ms111/group2/ssd/test_file write 12546048 4096
/mnt/ms111/group2/ssd/test_file write 12550144 4096
/mnt/ms111/group2/ssd/test_file write 12554240 4096
/mnt/ms111/group2/ssd/test_file write 12558336 4096
/mnt/ms111/group2/ssd/test_file write 12562432 4096
/mnt/ms111/group2/ssd/test_file write 12566528 4096
/mnt/ms111/group2/ssd/test_file write 12570624 4096
/mnt/ms111/group2/ssd/test_file write 12574720 4096
/mnt/ms111/group2/ssd/test_file write 12578816 4096
/mnt/ms111/group2/ssd/test_file write 12582912 4096
/mnt/ms111/group2/ssd/test_file write 12587008 4096
/mnt/ms111/group2/ssd/test_file write 12591104 4096
/mnt/ms111/group2/ssd/test_file write 12595200 4096
/mnt/ms111/group2/ssd/test_file write 12599296 4096
/mnt/ms111/group2/ssd/test_file write 12603392 4096
/mnt/ms111/group2/ssd/test_file write 12607488 4096
/mnt/ms111/group2/ssd/test_file write 12611584 4096
/mnt/ms111/group2/ssd/test_file write 12615680 4096
/mnt/ms111/group2/ssd/test_file write 12619776 4096
/mnt/ms111/group2/ssd/test_file write 12623872 4096
/mnt/ms111/group2/ssd/test_file write 12627968 4096
/mnt/ms111/group2/ssd/test_file write 12632064 4096
/mnt/ms111/group2/ssd/test_file write 12636160 4096
/mnt/ms111/group2/ssd/test_file write 12640256 4096
/mnt/ms111/group2/ssd/test_file write 12644352 4096
/mnt/ms111/group2/ssd/test_file write 12648448 4096
/mnt/ms111/group2/ssd/test_file write 12652544 4096
/mnt/ms111/group2/ssd/test_file write 12656640 4096
/mnt/ms111/group2/ssd/test_file write 12660736 4096
/mnt/ms111/group2/ssd/test_file write 12664832 4096
/mnt/ms111/group2/ssd/test_file write 12668928 4096
/mnt/ms111/group2/ssd/test_file write 12673024 4096
/mnt/ms111/group2/ssd/test_file write 12677120 4096
/mnt/ms111/group2/ssd/test_file write 12681216 4096
/mnt/ms111/group2/ssd/test_file write 12685312 4096
/mnt/ms111/group2/ssd/test_file write 12689408 4096
/mnt/ms111/group2/ssd/test_file write 12693504 4096
/mnt/ms111/group2/ssd/test_file write 12697600 4096
/mnt/ms111/group2/ssd/test_file write 12701696 4096
/mnt/ms111/group2/ssd/test_file write 12705792 4096
/mnt/ms111/group2/ssd/test_file write 12709888 4096
/mnt/ms111/group2/ssd/test_file write 12713984 4096
/mnt/ms111/group2/ssd/test_file write 12718080 4096
/mnt/ms111/group2/ssd/test_file write 12722176 4096
/mnt/ms111/group2/ssd/test_file write 12726272 4096
/mnt/ms111/group2/ssd/test_file write 12730368 4096
/mnt/ms111/group2/ssd/test_file write 12734464 4096
/mnt/ms111/group2/ssd/test_file write 12738560 4096
/mnt/ms111/group2/ssd/test_file write 12742656 4096
/mnt/ms111/group2/ssd/test_file write 12746752 4096
/mnt/ms111/group2/ssd/test_file write 12750848 4096
/mnt/ms111/group2/ssd/test_file write 12754944 4096
/mnt/ms111/group2/ssd/test_file write 12759040 4096
/mnt/ms111/group2/ssd/test_file write 12763136 4096
/mnt/ms111/group2/ssd/test_file write 12767232 4096
/mnt/ms111/group2/ssd/test_file write 12771328 4096
/mnt/ms111/group2/ssd/test_file write 12775424 4096
/mnt/ms111/group2/ssd/test_file write 12779520 4096
/mnt/ms111/group2/ssd/test_file write 12783616 4096
/mnt/ms111/group2/ssd/test_file write 12787712 4096
/mnt/ms111/group2/ssd/test_file write 12791808 4096
/mnt/ms111/group2/ssd/test_file write 12795904 4096
/mnt/ms111/group2/ssd/test_file write 12800000 4096
/mnt/ms111/group2/ssd/test_file write 12804096 4096
/mnt/ms111/group2/ssd/test_file write 12808192 4096
/mnt/ms111/group2/ssd/test_file write 12812288 4096
/mnt/ms111/group2/ssd/test_file write 12816384 4096
/mnt/ms111/group2/ssd/test_file write 12820480 4096
/mnt/ms111/group2/ssd/test_file write 12824576 4096
/mnt/ms111/group2/ssd/test_file write 12828672 4096
/mnt/ms111/group2/ssd/test_file write 12832768 4096
/mnt/ms111/group2/ssd/test_file write 12836864 4096
/mnt/ms111/group2/ssd/test_file write 12840960 4096
/mnt/ms111/group2/ssd/test_file write 12845056 4096
/mnt/ms111/group2/ssd/test_file write 12849152 4096
/mnt/ms111/group2/ssd/test_file write 12853248 4096
/mnt/ms111/group2/ssd/test_file write 12857344 4096
/mnt/ms111/group2/ssd/test_file write 12861440 4096
/mnt/ms111/group2/ssd/test_file write 12865536 4096
/mnt/ms111/group2/ssd/test_file write 12869632 4096
/mnt/ms111/group2/ssd/test_file write 12873728 4096
/mnt/ms111/group2/ssd/test_file write 12877824 4096
/mnt/ms111/group2/ssd/test_file write 12881920 4096
/mnt/ms111/group2/ssd/test_file write 12886016 4096
/mnt/ms111/group2/ssd/test_file write 12890112 4096
/mnt/ms111/group2/ssd/test_file write 12894208 4096
/mnt/ms111/group2/ssd/test_file write 12898304 4096
/mnt/ms111/group2/ssd/test_file write 12902400 4096
/mnt/ms111/group2/ssd/test_file write 12906496 4096
/mnt/ms111/group2/ssd/test_file write 12910592 4096
/mnt/ms111/group2/ssd/test_file write 12914688 4096
/mnt/ms111/group2/ssd/test_file write 12918784 4096
/mnt/ms111/group2/ssd/test_file write 12922880 4096
/mnt/ms111/group2/ssd/test_file write 12926976 4096
/mnt/ms111/group2/ssd/test_file write 12931072 4096
/mnt/ms111/group2/ssd/test_file write 12935168 4096
/mnt/ms111/group2/ssd/test_file write 12939264 4096
/mnt/ms111/group2/ssd/test_file write 12943360 4096
/mnt/ms111/group2/ssd/test_file write 12947456 4096
/mnt/ms111/group2/ssd/test_file write 12951552 4096
/mnt/ms111/group2/ssd/test_file write 12955648 4096
/mnt/ms111/group2/ssd/test_file write 12959744 4096
/mnt/ms111/group2/ssd/test_file write 12963840 4096
/mnt/ms111/group2/ssd/test_file write 12967936 4096
/mnt/ms111/group2/ssd/test_file write 12972032 4096
/mnt/ms111/group2/ssd/test_file write 12976128 4096
/mnt/ms111/group2/ssd/test_file write 12980224 4096
/mnt/ms111/group2/ssd/test_file write 12984320 4096
/mnt/ms111/group2/ssd/test_file write 12988416 4096
/mnt/ms111/group2/ssd/test_file write 12992512 4096
/mnt/ms111/group2/ssd/test_file write 12996608 4096
/mnt/ms111/group2/ssd/test_file write 13000704 4096
/mnt/ms111/group2/ssd/test_file write 13004800 4096
/mnt/ms111/group2/ssd/test_file write 13008896 4096
/mnt/ms111/group2/ssd/test_file write 13012992 4096
/mnt/ms111/group2/ssd/test_file write 13017088 4096
/mnt/ms111/group2/ssd/test_file write 13021184 4096
/mnt/ms111/group2/ssd/test_file write 13025280 4096
/mnt/ms111/group2/ssd/test_file write 13029376 4096
/mnt/ms111/group2/ssd/test_file write 13033472 4096
/mnt/ms111/group2/ssd/test_file write 13037568 4096
/mnt/ms111/group2/ssd/test_file write 13041664 4096
/mnt/ms111/group2/ssd/test_file write 13045760 4096
/mnt/ms111/group2/ssd/test_file write 13049856 4096
/mnt/ms111/group2/ssd/test_file write 13053952 4096
/mnt/ms111/group2/ssd/test_file write 13058048 4096
/mnt/ms111/group2/ssd/test_file write 13062144 4096
/mnt/ms111/group2/ssd/test_file write 13066240 4096
/mnt/ms111/group2/ssd/test_file write 13070336 4096
/mnt/ms111/group2/ssd/test_file write 13074432 4096
/mnt/ms111/group2/ssd/test_file write 13078528 4096
/mnt/ms111/group2/ssd/test_file write 13082624 4096
/mnt/ms111/group2/ssd/test_file write 13086720 4096
/mnt/ms111/group2/ssd/test_file write 13090816 4096
/mnt/ms111/group2/ssd/test_file write 13094912 4096
/mnt/ms111/group2/ssd/test_file write 13099008 4096
/mnt/ms111/group2/ssd/test_file write 13103104 4096
/mnt/ms111/group2/ssd/test_file write 13107200 4096
/mnt/ms111/group2/ssd/test_file write 13111296 4096
